"@id";"@lat";"@lon";"name";"hiking"
1825159048;46.1969001;11.1373495;"Maso Belvedere";"yes"
1825159051;46.1935952;11.1442214;;"yes"
1825195924;46.1997955;11.1733091;"Fontanelle di Faedo";"yes"
1825203214;46.2129916;11.1919852;"Passo della Crocola";"yes"
1825271601;46.223988;11.4113415;;
1825271605;46.2287351;11.4145275;;
1825271608;46.247087;11.4160628;;
1825271614;46.2481016;11.4154983;;"yes"
1825271627;46.2493665;11.4153494;;
1825271639;46.2619369;11.4168246;;
1825271640;46.2621163;11.4170113;;
1825271644;46.2725365;11.4243691;;
1825271646;46.2795294;11.4318608;;"yes"
1825401559;46.0777111;11.4076247;"Desene di Sopra";"yes"
1825401589;46.0731709;11.3742379;;"yes"
1825438407;46.2059882;11.325065;;"yes"
1825493181;46.2576811;11.1629176;"Friedrich";"yes"
1825493188;46.2601127;11.1589209;"Molin Grant";"yes"
1825493189;46.2568575;11.1630248;"Val dei Molini";"yes"
1825493198;46.2499036;11.1701176;;"yes"
1825493207;46.252773;11.1430683;;"yes"
1825493226;46.2535777;11.1667687;;"yes"
1825493231;46.2543677;11.1665125;;"yes"
1825493247;46.2585875;11.1462536;;"yes"
1825493279;46.2642384;11.1493313;;"yes"
1825493286;46.2645549;11.1580527;"Ciaresar";"yes"
1825493296;46.2649466;11.152818;;"yes"
1825493299;46.2652097;11.155711;"Crosara";"yes"
1825493300;46.2662196;11.1568714;"Pianizzia";"yes"
1825493303;46.2662755;11.1566889;;"yes"
1825493310;46.2668149;11.1538131;;"yes"
1825508113;46.0276954;11.0452729;;"yes"
1826303790;45.885751;10.757715;;
1826303794;45.8871929;10.7595692;;"yes"
1826303817;45.8890989;10.7505752;;
1826303826;45.8892157;10.7505646;;"yes"
1826303871;45.8899726;10.7411097;;
1826303874;45.8900044;10.7411744;;"yes"
1826303889;45.8902125;10.761035;;
1826303893;45.8902804;10.7610997;"Alla Valle";"yes"
1826304061;45.8943425;10.7550559;;"yes"
1826304069;45.8943853;10.7550543;;"yes"
1826304078;45.8945393;10.7552347;;"yes"
1826304081;45.8945716;10.7551699;;"yes"
1831478201;46.4499658;11.1621304;;
1831478218;46.4533858;11.1661479;"El Ram";
1831478267;46.4708568;11.1742313;;
1833301037;45.8787475;10.8887729;;"yes"
1834424694;45.8105879;10.8906602;;"yes"
1834424702;45.8111784;10.889788;;"yes"
1834424746;45.8127492;10.9026396;;"yes"
1834424831;45.8156265;10.9054376;;"yes"
1834425107;45.8249337;10.9138245;;"yes"
1834425125;45.8261213;10.8977274;;"yes"
1834425126;45.8261345;10.8975156;;
1834425204;45.8304187;10.8954388;;"yes"
1834425205;45.8304493;10.8955877;;"yes"
1834425508;45.8371252;10.8925813;;"yes"
1834425594;45.8460325;10.8958334;;"yes"
1834425595;45.8461519;10.8985721;;"yes"
1834425597;45.8466023;10.8959016;;"yes"
1834425598;45.8466035;10.8958119;;"yes"
1834425628;45.8499855;10.8847194;;
1834425661;45.8653992;10.8966931;;"yes"
1834425663;45.8657318;10.8824648;;"yes"
1834425664;45.8692449;10.8762036;;"yes"
1836411054;46.4198975;11.6300907;;
1836530939;46.4165991;11.7830736;"Ciamp de Forcia";
1836979557;46.4194494;11.6595655;;
1836979596;46.4190112;11.6616688;;
1836979617;46.4217989;11.658448;"Fontanie";
1841866771;45.953722;10.8958632;;"yes"
1841866774;45.9537326;10.8973215;;
1841866777;45.9537912;10.8973021;;"yes"
1841866830;45.9539039;10.8956392;;"yes"
1841867045;45.9553438;10.8984647;;
1841867262;45.9576891;10.8934045;;"yes"
1841867318;45.9590735;10.89504;;"yes"
1841867321;45.959679;10.8954421;;"yes"
1841867352;45.9609338;10.9034569;;
1841867359;45.9617219;10.8969854;;"yes"
1841867398;45.9649242;10.9010646;;"yes"
1841867406;45.9649733;10.9009592;;"yes"
1841867449;45.9655217;10.9021455;;"yes"
1841867468;45.9656307;10.9083961;;
1841867530;45.9688731;10.9126298;;"yes"
1841867542;45.9694239;10.9120613;;"yes"
1841867690;45.9711637;10.9091651;;"yes"
1844503886;45.9193904;10.848574;;"yes"
1844503930;45.9270036;10.8497638;;"yes"
1852438047;46.3285421;10.7244704;;"yes"
1852438052;46.3308498;10.72744;;"yes"
1852438053;46.3323742;10.7285099;;"yes"
1852446732;46.3541123;10.7297379;"Baito Cadinel";"yes"
1852446733;46.3577478;10.733987;"Lago Cadinel";"yes"
1852446734;46.3293156;10.7200118;;"yes"
1852446743;46.3424791;10.7310141;;"yes"
1852446744;46.3475608;10.72514;;"yes"
1852446753;46.3529222;10.7177918;;"yes"
1855866992;45.814778;10.890245;;"yes"
1856290215;46.4770789;11.2124184;;
1860737404;46.1930724;11.9263199;;"yes"
1860737405;46.1931171;11.9324857;;"yes"
1860756270;46.1880446;11.9092503;;"yes"
1860756288;46.1889475;11.9127755;;"yes"
1860757621;46.2984133;11.1629866;;
1860757806;46.3130251;11.1638058;;
1860757866;46.3140304;11.159497;;
1860757898;46.3148547;11.1565203;;
1860757917;46.3159312;11.141257;;
1860757954;46.3169114;11.1806227;;
1860767076;46.1877865;11.9074802;"Malga Fosseta";"yes"
1860767097;46.1880831;11.9145263;;"yes"
1860767099;46.1880862;11.9049515;;
1860771326;46.3241424;11.1762921;;
1860794711;46.1913128;11.9292765;"Casere";"yes"
1861253102;46.1867099;11.9385398;"Ortada Granda";"yes"
1861262876;46.1945717;11.9515088;;"yes"
1861275861;46.1855333;10.9010293;;"yes"
1866026545;46.1627584;11.3496475;;
1866026669;46.1682468;11.3372644;;
1866026678;46.1682251;11.3408249;;
1866026743;46.1695833;11.3406448;;
1866026749;46.1698535;11.3361507;;
1866026759;46.173184;11.3345681;;
1866026768;46.1764486;11.3337792;;
1866105008;46.1671659;11.3538739;;
1866105058;46.1734512;11.3623292;;
1866105066;46.1740886;11.3627763;;
1866105085;46.1773745;11.3369507;;
1866105103;46.1802301;11.3379632;;
1866105109;46.1819375;11.3535015;;
1867782668;45.9744254;10.8205035;;"yes"
1867782673;45.9759036;10.8215042;;
1867782720;45.9861029;10.8287304;;
1871595282;45.8181256;11.1671051;"Sella delle Pozze";
1871595283;45.8210939;11.1674116;;
1871595285;45.8335154;11.1709454;;
1873398210;45.8916755;10.736732;;
1873398231;45.9008649;10.7837631;"Bocca Dromaé";"yes"
1873398237;45.9112455;10.76562;"Bocca Saval";"yes"
1890409741;45.9915345;10.6980793;;"yes"
1890686738;46.2067559;11.8064377;"Busa dei Cosaipi";"yes"
1890686755;46.2009424;11.8115892;"Cosaipi";"yes"
1890686764;46.1811232;11.8159777;"Faoro";"yes"
1890686784;46.2120968;11.8008949;"La Coradela";"yes"
1890686789;46.2097492;11.8049121;"La Scofa";"yes"
1890686796;46.1824046;11.8136171;"Nonei";"yes"
1890686941;46.1756132;11.8181129;;"yes"
1890686995;46.1773061;11.8179404;;"yes"
1890687030;46.1790018;11.8179245;;"yes"
1890687049;46.1793713;11.817185;;"yes"
1890687150;46.1816471;11.8084934;;"yes"
1890687325;46.1833594;11.8010979;;"yes"
1890687537;46.1997691;11.8169537;;"yes"
1890687577;46.2004249;11.8152132;;"yes"
1890687655;46.2016745;11.8156259;;"yes"
1890687781;46.2079234;11.8060091;;"yes"
1890687907;46.211405;11.803172;;"yes"
1890687974;46.2126611;11.7986367;;"yes"
1894921647;46.2641558;11.7949556;;"yes"
1895331358;45.9352473;10.8404933;;"yes"
1895426262;45.9332129;10.8384068;;"yes"
1895426520;45.9374586;10.8458885;;"yes"
1909596525;46.3171719;10.9459855;;
1911780589;46.4250145;11.7889274;;
1914290040;45.9071936;11.0183572;;"yes"
1914290048;45.9079251;11.019121;;"yes"
1916260178;46.0120302;11.0969982;"Guardadocio";
1916703743;46.012029;11.0969956;"Guardadocio";
1917444793;45.766118;10.9357738;;"yes"
1925372646;45.9294414;10.9982647;;"yes"
1940348635;46.0448377;10.9483778;;"yes"
1948095302;46.0220923;11.0652554;;
1948095306;46.0226911;11.074776;;
1949161903;45.8192891;11.1462371;;
1949161908;45.820753;11.1431777;;
1950602689;45.9156602;10.9883538;;
1951089893;45.9165915;11.005754;;
1951109423;46.4215746;11.7937391;;
1951266416;45.9099097;11.0022577;;
1951266419;45.9109278;11.0011053;;
1951266422;45.9142647;11.008782;;
1958695110;45.8965436;10.9984656;;
1961426478;45.8635731;10.9900605;;
1961427257;45.8764539;10.989113;;
1961427725;45.8999333;11.0105434;;
1961427744;45.9010229;11.0126014;;"yes"
1961427774;45.9038103;11.0138156;;"yes"
1975764362;46.0036683;11.0318695;;"yes"
1976766324;45.9325169;10.8530495;;"yes"
1976766715;45.9455085;10.8559851;;"yes"
1981170589;46.4725982;10.7294861;;
1985671348;45.9036285;10.6245126;;
1986092915;45.877872;10.8382997;;"yes"
1987100490;45.9207998;10.8330415;;
1987100491;45.9212893;10.8329318;;"yes"
1987100511;45.925989;10.8317666;;"yes"
1988491414;45.929091;10.9984146;;"yes"
1988491869;45.9495916;11.0004374;;"yes"
1992719829;45.8578459;10.8956704;;"yes"
1992719862;45.8580291;10.8933229;;"yes"
1992720522;45.8656379;10.8831385;;
1992720544;45.8659801;10.8818696;;
1992720584;45.8665371;10.8832845;;
1992721097;45.8691155;10.8866532;;
1992721161;45.8697222;10.8941638;;"yes"
1992721173;45.8697349;10.8930972;;"yes"
1992721337;45.870735;10.8933335;;"yes"
1992721490;45.8724041;10.8914189;;"yes"
1995716857;45.969964;10.9322051;;
1995716877;45.9702766;10.9333508;;
1995716898;45.9747405;10.9397299;;
1995716914;45.9752342;10.9392635;;
1995716985;45.9815044;10.9467238;;
1995717020;45.9825356;10.9471321;;
1995717022;45.9828984;10.9475104;;
1995717042;45.9847324;10.9493429;;
1995717053;45.9852972;10.9498129;;
1997439850;45.9053694;10.814215;;"yes"
1997730294;45.8666401;10.9666478;;"yes"
1997730321;45.8677378;10.9693397;;"yes"
1997730503;45.8727889;10.9785194;;"yes"
1997730507;45.8730455;10.9746134;;"yes"
1997750048;45.8712411;10.9793125;;"yes"
2005338731;45.9152463;10.9051327;;
2005338756;45.9160107;10.9072667;;
2005338800;45.9168968;10.9088943;;
2005338809;45.9171585;10.9105478;;
2005338830;45.9187338;10.9095162;;
2005338875;45.9207626;10.9049126;;
2020327928;45.9075223;10.9369622;;
2020328015;45.9090166;10.93549;;
2020328058;45.9103717;10.9361766;;
2020328251;45.9112953;10.9345255;;"yes"
2020328544;45.9158149;10.9302079;;"yes"
2020328619;45.9165971;10.930861;;"yes"
2020328764;45.9176552;10.9105259;;
2020328765;45.9233272;10.9254854;;"yes"
2020328808;45.9304804;10.9331488;;
2020328832;45.9333307;10.9093782;;
2020328835;45.9339257;10.9350969;;
2020328849;45.9388358;10.9169845;;
2020328850;45.9396579;10.9263301;;"yes"
2020328852;45.9412621;10.9408057;;
2020328856;45.9418605;10.9276055;;
2020328877;45.9578851;10.9415709;;
2028320556;45.9202744;10.6141156;;"yes"
2030390286;45.9132984;10.7265015;;
2030390509;45.9275285;10.7310819;"Pastoria";"yes"
2030390807;45.9463638;10.7436071;;"yes"
2046948190;45.9467565;10.8184112;;"yes"
2046948229;45.9469063;10.8185333;;"yes"
2058862235;45.9708742;10.8158653;;"yes"
2058862294;45.9777963;10.8223844;;
2058862369;45.9786883;10.821241;;
2058862384;45.9791873;10.8241675;;
2066798252;45.9631365;10.6524383;;"yes"
2066798255;45.9634843;10.6527561;;"yes"
2073143386;46.3063008;11.7991289;;"yes"
2075267940;45.9149364;10.7758104;;"yes"
2075268032;45.9189151;10.7842152;;"yes"
2075268041;45.919187;10.7859368;;"yes"
2081539330;45.871922;10.9085792;;
2085137569;45.9220787;10.6028161;;"yes"
2085137576;45.9221238;10.6058197;;"yes"
2089112456;45.9786293;10.8211329;;"yes"
2089112571;45.9924043;10.8379299;;
2089112587;45.9960758;10.8404378;;
2089112982;46.0041674;10.8183296;;"yes"
2089113019;46.0044476;10.8240325;;
2089113027;46.0045556;10.8208236;;"yes"
2092203316;45.7809115;10.8883123;;"yes"
2092203321;45.7824812;10.9071287;;"yes"
2092203338;45.7833988;10.9032582;;"yes"
2092203409;45.7961449;10.9007502;;"yes"
2092203416;45.7986548;10.8940425;;"yes"
2092203418;45.8064749;10.8873906;;"yes"
2092776944;45.7808925;10.8890614;;"yes"
2092776974;45.7840515;10.8994828;;"yes"
2107700585;45.9321337;10.8966421;;"yes"
2107700615;45.9424103;10.9070477;;"yes"
2107700724;45.9540184;10.9153146;;"yes"
2107700763;45.9562308;10.9193723;;"yes"
2107700832;45.9568161;10.9187853;;"yes"
2107700896;45.9636428;10.9289619;;"yes"
2107700905;45.9642953;10.9266287;;"yes"
2107700909;45.9645138;10.9271791;;"yes"
2107700913;45.964879;10.925754;;"yes"
2111257347;46.0672488;11.1653374;"Borino";"yes"
2111257356;46.0438125;11.1776222;;
2111257414;46.0588129;11.1856939;;"yes"
2111257419;46.0592616;11.1859859;;"yes"
2111257425;46.0594127;11.1859789;;"yes"
2111257441;46.060223;11.1851177;;"yes"
2111257461;46.0629576;11.1852687;;"yes"
2111257477;46.063314;11.1829781;;"yes"
2111257504;46.0638651;11.1846389;;"yes"
2111257518;46.0667627;11.1750248;;"yes"
2111257522;46.067834;11.1677375;;"yes"
2123019260;45.9294973;10.8885746;;"yes"
2147483647;45.8908358;10.8343808;;"yes"
2147483647;46.2011283;11.8585157;;"yes"
2147483647;46.2036647;11.8592016;;"yes"
2147483647;46.2076669;11.8575497;;"yes"
2147483647;46.2077081;11.85759;;"yes"
2147483647;46.1462224;11.8006715;"Cappuccetto Rosso";"yes"
2147483647;46.1218682;11.7967599;"Maso Vederna";"yes"
2147483647;46.1330512;11.8059284;"San Paolo";"yes"
2147483647;46.1340844;11.8049053;;"yes"
2147483647;46.121244;11.7951072;;"yes"
2147483647;46.1849878;11.8763216;;"yes"
2147483647;46.2008213;11.9115925;"Bastie";
2147483647;46.2094236;11.9014296;;
2147483647;45.8644586;10.8323499;;"yes"
2147483647;45.8652603;10.8327092;;"yes"
2147483647;45.8655427;10.8207347;;"yes"
2147483647;45.8997221;10.6042657;;"yes"
2147483647;46.3688428;11.1064524;"Predaia";"yes"
2147483647;46.3688668;11.1022802;;"yes"
2147483647;46.368874;11.1067206;"San Romedio";"yes"
2147483647;46.3688876;11.1019976;;"yes"
2147483647;46.3689849;11.0816811;;"yes"
2147483647;46.3696939;11.1060112;;"yes"
2147483647;46.3698408;11.0964611;;"yes"
2147483647;46.37022;11.08182;;"yes"
2147483647;45.8383123;10.7476713;;
2147483647;45.9257454;10.8608531;;
2147483647;45.9459897;10.8574793;;"yes"
2147483647;45.9475279;10.8592471;;"yes"
2147483647;45.9278634;10.8157539;;
2147483647;45.9000953;10.9456899;;"yes"
2147483647;45.9060628;10.9394419;;"yes"
2147483647;45.9083576;10.9418191;;"yes"
2147483647;46.0507874;10.9020545;;"yes"
2147483647;46.0204606;11.0421895;;"yes"
2147483647;45.9281916;10.600575;;"yes"
2147483647;45.8136024;11.1240864;;"yes"
2147483647;45.814643;11.1246649;;"yes"
2147483647;46.1649568;10.9945119;;"yes"
2147483647;46.166725;10.9971479;;"yes"
2147483647;46.1690802;11.0186766;;"yes"
2147483647;45.947172;10.6187845;;
2147483647;45.942391;10.6215288;;
2147483647;45.942617;10.6205306;;
2147483647;45.9427611;10.618489;;
2147483647;45.9436633;10.6094728;;
2147483647;45.9440714;10.6065434;;
2147483647;45.9467591;10.59344;;
2147483647;45.9480228;10.5757881;;
2147483647;45.9493599;10.5686966;;
2147483647;45.9662541;10.552257;;
2147483647;45.9839128;10.4787178;;"yes"
2147483647;45.9999671;10.4969229;;"yes"
2147483647;46.0023387;10.5132602;;"yes"
2147483647;46.0137944;10.5231547;;"yes"
2147483647;46.0615429;10.5455783;;
2147483647;45.9209038;10.8314735;;"yes"
2147483647;46.0712488;11.6198696;;
2147483647;46.072197;11.6199538;;
2147483647;46.0743504;11.621936;;
2147483647;46.0923719;11.6211054;;
2147483647;46.0992152;11.6187491;;
2147483647;46.1008876;11.6191212;;
2147483647;46.1016563;11.6193783;;
2147483647;46.2023662;11.7901912;;"yes"
2147483647;46.0475541;10.8945323;;"yes"
2147483647;46.0480207;10.8894826;;"yes"
2147483647;46.0482524;10.8901978;;"yes"
2147483647;46.0482838;10.8904912;;"yes"
2147483647;46.048644;10.8913713;;"yes"
2147483647;46.0499949;10.8956091;;"yes"
2147483647;46.0585405;10.8937722;;"yes"
2147483647;46.0587141;10.8936444;;
2147483647;46.0597824;10.8926509;;"yes"
2147483647;46.0631448;10.8942515;;"yes"
2147483647;46.0653895;10.9060995;;"yes"
2147483647;46.0654535;10.9061215;;"yes"
2147483647;46.065666;10.9038204;;"yes"
2147483647;46.0660927;10.8946884;;"yes"
2147483647;46.0668809;10.9126815;;"yes"
2147483647;46.067093;10.8953602;;"yes"
2147483647;46.0671304;10.895468;;"yes"
2147483647;46.0689897;10.9084097;;"yes"
2147483647;46.0695084;10.9110855;;"yes"
2147483647;46.0698356;10.907277;;"yes"
2147483647;46.0700289;10.8938335;;"yes"
2147483647;46.0701272;10.9122981;;"yes"
2147483647;46.0701876;10.912209;;"yes"
2147483647;46.0708685;10.9069117;;"yes"
2147483647;46.0712368;10.9064275;;"yes"
2147483647;46.0723948;10.9068331;;"yes"
2147483647;46.075174;10.9089149;;"yes"
2147483647;46.0768853;10.9097184;;"yes"
2147483647;46.0773847;10.9087798;;"yes"
2147483647;46.0776076;10.8949558;;"yes"
2147483647;46.0777979;10.893322;;"yes"
2147483647;46.0779931;10.9068218;;"yes"
2147483647;46.0786354;10.8998413;;"yes"
2147483647;46.0787156;10.8993773;;"yes"
2147483647;46.0789006;10.8991809;;"yes"
2147483647;46.0791402;10.8909576;;"yes"
2147483647;46.07927;10.8918505;;"yes"
2147483647;46.0794397;10.9036448;;"yes"
2147483647;46.0800244;10.8983356;;"yes"
2147483647;46.0656759;11.681278;;
2147483647;46.0763394;11.6676035;;"yes"
2147483647;46.0883795;11.6817418;;
2147483647;46.1912738;11.7864946;;"yes"
2147483647;45.8444908;10.8204952;;"yes"
2147483647;45.8542075;10.8927519;;"yes"
2147483647;45.8602034;10.8972433;;"yes"
2147483647;45.8602534;10.8955679;;"yes"
2147483647;45.8636948;10.8977083;;"yes"
2147483647;45.8246446;10.8937226;;"yes"
2147483647;45.8596231;10.8973251;;"yes"
2147483647;46.2494878;10.9636906;;
2147483647;46.2591973;10.9503796;;
2147483647;46.1116568;11.0775045;;"yes"
2147483647;46.4708191;11.6457159;"Passo di Antermoia";
2147483647;46.4682496;11.6816484;"Soscorza";
2147483647;46.4438038;11.6906281;;
2147483647;46.4454635;11.6924828;;
2147483647;46.4568391;11.6927507;;
2147483647;46.4811538;11.6804847;;
2147483647;46.2304784;11.8416438;"Cadinot";"yes"
2147483647;46.2140346;11.8432372;"Prassorin";"yes"
2147483647;45.8761531;11.2028663;;
2147483647;46.3337356;11.543485;"Caserina";
2147483647;46.3342512;11.541015;;
2147483647;46.337312;11.5517403;;
2147483647;46.3384122;11.5534353;;
2147483647;46.3408019;11.5488149;;
2147483647;46.3423285;11.5501853;;
2147483647;46.3424739;11.5500939;;
2147483647;46.4695374;11.7083621;;
2147483647;46.5003142;11.199217;;
2147483647;46.4325823;11.1905225;"Tranzi";
2147483647;46.3665294;11.1893911;;
2147483647;46.3604828;11.1918714;;
2147483647;46.4165702;11.2072672;;
2147483647;46.3821904;11.2038804;;
2147483647;46.3870835;11.2060477;;
2147483647;46.3878587;11.2059927;;
2147483647;45.859402;10.6903536;;"yes"
2147483647;45.8650916;10.6888648;"Malga Casèt";"yes"
2147483647;45.8877739;10.6798866;;"yes"
2147483647;45.888944;10.6814297;;"yes"
2147483647;46.1421396;10.9496784;;
2147483647;46.1415895;10.9510732;;
2147483647;46.1373966;10.9570599;;
2147483647;46.4180678;10.77508;;"yes"
2147483647;46.4299307;10.771564;;
2147483647;46.4291536;10.7683529;;
2147483647;46.4294615;10.7703107;;
2147483647;46.4300992;10.7691502;;
2147483647;46.4367757;10.7666567;;
2147483647;46.4376781;10.7661405;;
2147483647;46.4427271;10.7663364;;
2147483647;46.4457955;10.7679617;;
2147483647;46.446938;10.7688144;;
2147483647;46.4568528;10.7565213;;
2147483647;46.4604533;10.7518597;;
2147483647;46.4607707;10.7517631;;
2147483647;46.4626813;10.745568;;
2147483647;46.435519;10.7587092;;
2147483647;46.0953447;11.4635674;;
2147483647;46.0895941;11.4783617;;
2147483647;46.0540169;11.1820436;;
2147483647;46.0267444;11.198802;;
2147483647;46.0110614;11.2033939;;
2147483647;46.0086769;11.2042952;;
2147483647;46.005898;11.2116903;;
2147483647;46.0041724;11.2132822;;
2147483647;46.0024022;11.2160325;;
2147483647;46.0019253;11.2209678;;
2147483647;46.0021041;11.2313104;;
2147483647;46.0027637;11.2347838;;
2147483647;46.0043697;11.2359238;;
2147483647;46.0048466;11.2392068;;
2147483647;46.1446947;10.6197445;;
2147483647;46.1025131;11.0650409;;"yes"
2147483647;46.1031489;11.078603;;"yes"
2147483647;46.0795574;11.0305218;;"yes"
2147483647;46.0939132;11.0284278;;"yes"
2147483647;46.0941608;11.0372789;;"yes"
2147483647;46.3415714;11.4597981;;
2147483647;46.0968344;10.9369676;"Mola - Deggia - Sentiero Frassati";
2147483647;46.1049923;11.4837782;;
2147483647;46.1082276;11.488148;;
2147483647;46.0563492;10.9669252;;
2147483647;46.2944326;11.4248752;"Percorso Cascatelle";
2147483647;46.2950251;11.4286176;"Percorso Cascatelle";
2147483647;46.2968827;11.4268571;"Percorso Cascatelle";
2147483647;45.9398131;10.8364487;;"yes"
2147483647;45.9413077;10.8370149;;"yes"
2147483647;45.9458848;10.8506089;;"yes"
2147483647;45.946675;10.8471707;;"yes"
2147483647;45.9475032;10.8470194;;"yes"
2147483647;46.4221025;11.6529577;;
2147483647;46.4198375;11.7709253;;
2147483647;46.4296387;11.7324354;;
2147483647;46.4335966;11.7354721;;
2147483647;46.4339215;11.7360681;;
2147483647;45.9288356;10.8362281;;"yes"
2147483647;45.9444744;10.8407303;;"yes"
2147483647;45.9449424;10.8575596;;"yes"
2147483647;45.9513726;10.8469962;;"yes"
2147483647;45.9533174;10.8503176;;"yes"
2147483647;45.9539325;10.8513527;;"yes"
2147483647;45.9577938;10.8631076;;"yes"
2147483647;45.9597218;10.8530663;;"yes"
2147483647;45.9597656;10.8528685;;"yes"
2147483647;45.9599592;10.8539091;;"yes"
2147483647;45.9606946;10.8684419;;"yes"
2147483647;45.9646981;10.858901;;"yes"
2147483647;45.9647322;10.8590007;;"yes"
2147483647;45.9683588;10.8798258;;"yes"
2147483647;45.9727531;10.8848754;;"yes"
2147483647;45.9727872;10.884551;;"yes"
2147483647;45.9746114;10.8597928;;"yes"
2147483647;45.9870503;10.8635099;;"yes"
2147483647;45.9873666;10.8634474;;"yes"
2147483647;45.9971764;10.8912091;;"yes"
2147483647;46.0019039;10.9046656;;"yes"
2147483647;46.002364;10.902858;;"yes"
2147483647;46.0028916;10.8977071;;"yes"
2147483647;46.004098;10.8996169;;"yes"
2147483647;46.0041673;10.8996392;;"yes"
2147483647;46.0064334;10.9065963;;"yes"
2147483647;46.0069832;10.8718446;;"yes"
2147483647;46.0093899;10.8717813;;"yes"
2147483647;46.0105742;10.9102674;;"yes"
2147483647;46.0108087;10.8717287;;"yes"
2147483647;46.011907;10.8723594;;"yes"
2147483647;46.0138042;10.8730081;;"yes"
2147483647;46.0183814;10.9127883;;"yes"
2147483647;46.0205206;10.8757995;;"yes"
2147483647;46.0205814;10.9136272;;"yes"
2147483647;46.0257919;10.8782159;;"yes"
2147483647;46.0261915;10.8799647;;"yes"
2147483647;46.0269703;10.8788443;;"yes"
2147483647;46.0270426;10.8801231;;"yes"
2147483647;46.0288258;10.8832047;;"yes"
2147483647;46.0341746;10.900341;;"yes"
2147483647;46.0356908;10.9108714;;"yes"
2147483647;46.036356;10.904709;;"yes"
2147483647;46.0401249;10.9029446;;"yes"
2147483647;46.1722551;11.789352;"Buse di Santa Romina";"yes"
2147483647;46.1471165;11.8461265;"Poit";"yes"
2147483647;46.1746388;11.8594402;"Val Uneda";"yes"
2147483647;46.148115;11.825215;;"yes"
2147483647;46.1702797;11.7864479;;"yes"
2147483647;46.1327509;11.8104172;"Val Caora";"yes"
2147483647;46.1338755;11.8380237;;"yes"
2147483647;45.8751915;10.8277634;;"yes"
2147483647;45.8757414;10.827899;;"yes"
2147483647;45.8771283;10.832323;;"yes"
2147483647;45.879077;10.8281532;;"yes"
2147483647;45.9511102;11.0039;;"yes"
2147483647;46.1404238;11.8620246;"Agaon";"yes"
2147483647;46.1420871;11.8596517;"Col";"yes"
2147483647;46.1393162;11.8572276;"Fonteghi";"yes"
2147483647;46.1460838;11.85385;"Iner";"yes"
2147483647;46.1456631;11.8477983;;"yes"
2147483647;45.7888713;11.1749311;;
2147483647;45.8161391;11.1015988;;
2147483647;46.2381149;11.7966111;"Campigol di Malga Crel";"yes"
2147483647;46.219631;11.7937603;;"yes"
2147483647;46.2219273;11.7935706;;"yes"
2147483647;46.2265038;11.7931457;;"yes"
2147483647;46.2272009;11.793819;;"yes"
2147483647;46.2298728;11.7945219;;"yes"
2147483647;46.2380308;11.7965676;;"yes"
2147483647;46.2426526;11.7981458;;"yes"
2147483647;46.2496836;11.7976808;;"yes"
2147483647;45.7991525;10.9202749;;"yes"
2147483647;45.799973;10.9212739;;"yes"
2147483647;45.8007643;10.9224002;;"yes"
2147483647;45.7920789;11.1726042;;
2147483647;45.983073;10.6745307;;"yes"
2147483647;45.9841533;10.6759414;;"yes"
2147483647;45.9057529;10.5885257;;"yes"
2147483647;46.1431567;11.036924;;
2147483647;46.1432041;11.0361716;;
2147483647;46.1483795;11.0384029;;
2147483647;46.1486676;11.0332936;;
2147483647;46.1489704;11.0361036;;
2147483647;46.1491055;11.0375591;;
2147483647;46.1499711;11.0376156;;
2147483647;46.151976;11.0460831;;
2147483647;46.1557332;11.0297542;;
2147483647;46.1584692;11.0303507;;
2147483647;46.1590276;11.0310708;;
2147483647;46.1637196;11.0494564;;
2147483647;46.1663311;11.0341888;;
2147483647;46.1666022;11.0351084;;
2147483647;46.1677462;11.054005;;
2147483647;46.1684339;11.0371148;;
2147483647;46.1702568;11.054993;;
2147483647;46.1714015;11.0547688;;
2147483647;46.1739487;11.0421394;;"yes"
2147483647;46.1748283;11.0527345;;"yes"
2147483647;46.1754762;11.0443696;;"yes"
2147483647;46.1757289;11.0495585;;"yes"
2147483647;45.8943038;10.6740435;;"yes"
2147483647;45.8955961;10.679385;;"yes"
2147483647;46.485322;11.102156;;"yes"
2147483647;45.6974928;11.1225159;"Lago secco";"yes"
2147483647;45.8910781;11.0437387;;
2147483647;45.8858525;11.0457803;;"yes"
2147483647;45.8892842;11.042223;;
2147483647;45.8957134;10.8876943;;
2147483647;45.9088678;10.903449;;
2147483647;45.9118228;10.9054652;;
2147483647;45.9221669;10.9036759;;
2147483647;45.9247153;10.8995982;;
2147483647;45.9264677;10.898327;;
2147483647;45.9270701;10.8991015;;
2147483647;45.9272767;10.8978132;;
2147483647;45.9819003;10.9190399;;
2147483647;45.9907278;10.9427357;;
2147483647;46.0171879;10.9478707;;
2147483647;45.9114744;10.8085126;;
2147483647;45.9132471;10.8164853;;
2147483647;45.9208479;10.816904;;
2147483647;45.9247768;10.8171842;;
2147483647;45.920919;10.8213281;;
2147483647;45.9236451;10.9009658;;
2147483647;45.9240419;10.9009262;;
2147483647;45.9698978;10.9299971;;
2147483647;45.9551803;10.9299707;;
2147483647;45.9584231;10.9319198;;
2147483647;45.9605912;10.9329537;;
2147483647;45.9629979;10.9508127;;
2147483647;45.9636727;10.9672303;;
2147483647;45.9090034;10.9011416;;
2147483647;45.9073835;10.8968256;;
