"arrival_time","departure_time","stop_id","trip_headsign"
"09:19:00","09:19:00",306,"Montevaccino"
"09:20:00","09:20:00",389,"Montevaccino"
"09:20:00","09:20:00",388,"Montevaccino"
"09:22:00","09:22:00",279,"Montevaccino"
"09:23:00","09:23:00",327,"Montevaccino"
"09:24:00","09:24:00",308,"Montevaccino"
"09:25:00","09:25:00",103,"Montevaccino"
"09:26:00","09:26:00",106,"Montevaccino"
"09:27:00","09:27:00",111,"Montevaccino"
"09:28:00","09:28:00",109,"Montevaccino"
"09:29:00","09:29:00",7,"Montevaccino"
"09:30:00","09:30:00",115,"Montevaccino"
"09:33:00","09:33:00",154,"Montevaccino"
"09:34:00","09:34:00",156,"Montevaccino"
"09:35:00","09:35:00",152,"Montevaccino"
"09:36:00","09:36:00",151,"Montevaccino"
"10:10:00","10:10:00",247,"Montevaccino"
"10:11:00","10:11:00",407,"Montevaccino"
"10:13:00","10:13:00",444,"Montevaccino"
"10:14:00","10:14:00",165,"Montevaccino"
"10:16:00","10:16:00",166,"Montevaccino"
"10:17:00","10:17:00",177,"Montevaccino"
"10:19:00","10:19:00",306,"Montevaccino"
"10:20:00","10:20:00",389,"Montevaccino"
"10:20:00","10:20:00",388,"Montevaccino"
"10:22:00","10:22:00",279,"Montevaccino"
"10:23:00","10:23:00",327,"Montevaccino"
"10:24:00","10:24:00",308,"Montevaccino"
"10:25:00","10:25:00",103,"Montevaccino"
"10:26:00","10:26:00",106,"Montevaccino"
"10:27:00","10:27:00",111,"Montevaccino"
"10:28:00","10:28:00",109,"Montevaccino"
"10:29:00","10:29:00",7,"Montevaccino"
"10:30:00","10:30:00",115,"Montevaccino"
"10:33:00","10:33:00",154,"Montevaccino"
"10:34:00","10:34:00",156,"Montevaccino"
"10:35:00","10:35:00",152,"Montevaccino"
"10:36:00","10:36:00",151,"Montevaccino"
"11:10:00","11:10:00",247,"Montevaccino"
"11:11:00","11:11:00",407,"Montevaccino"
"11:13:00","11:13:00",444,"Montevaccino"
"11:14:00","11:14:00",165,"Montevaccino"
"11:16:00","11:16:00",166,"Montevaccino"
"11:17:00","11:17:00",177,"Montevaccino"
"11:19:00","11:19:00",306,"Montevaccino"
"11:20:00","11:20:00",389,"Montevaccino"
"11:20:00","11:20:00",388,"Montevaccino"
"11:22:00","11:22:00",279,"Montevaccino"
"11:23:00","11:23:00",327,"Montevaccino"
"11:24:00","11:24:00",308,"Montevaccino"
"11:25:00","11:25:00",103,"Montevaccino"
"11:26:00","11:26:00",106,"Montevaccino"
"11:27:00","11:27:00",111,"Montevaccino"
"11:28:00","11:28:00",109,"Montevaccino"
"11:29:00","11:29:00",7,"Montevaccino"
"11:30:00","11:30:00",115,"Montevaccino"
"11:33:00","11:33:00",154,"Montevaccino"
"11:34:00","11:34:00",156,"Montevaccino"
"11:35:00","11:35:00",152,"Montevaccino"
"11:36:00","11:36:00",151,"Montevaccino"
"12:10:00","12:10:00",247,"Montevaccino"
"12:11:00","12:11:00",407,"Montevaccino"
"12:13:00","12:13:00",444,"Montevaccino"
"12:14:00","12:14:00",165,"Montevaccino"
"12:16:00","12:16:00",166,"Montevaccino"
"12:17:00","12:17:00",177,"Montevaccino"
"12:19:00","12:19:00",306,"Montevaccino"
"12:20:00","12:20:00",389,"Montevaccino"
"12:20:00","12:20:00",388,"Montevaccino"
"12:22:00","12:22:00",279,"Montevaccino"
"12:23:00","12:23:00",327,"Montevaccino"
"12:24:00","12:24:00",308,"Montevaccino"
"12:25:00","12:25:00",103,"Montevaccino"
"12:26:00","12:26:00",106,"Montevaccino"
"12:27:00","12:27:00",111,"Montevaccino"
"12:28:00","12:28:00",109,"Montevaccino"
"12:29:00","12:29:00",7,"Montevaccino"
"12:30:00","12:30:00",115,"Montevaccino"
"12:33:00","12:33:00",154,"Montevaccino"
"12:34:00","12:34:00",156,"Montevaccino"
"12:35:00","12:35:00",152,"Montevaccino"
"12:36:00","12:36:00",151,"Montevaccino"
"13:10:00","13:10:00",247,"Montevaccino"
"13:11:00","13:11:00",407,"Montevaccino"
"13:13:00","13:13:00",444,"Montevaccino"
"13:14:00","13:14:00",165,"Montevaccino"
"13:16:00","13:16:00",166,"Montevaccino"
"13:17:00","13:17:00",177,"Montevaccino"
"13:19:00","13:19:00",306,"Montevaccino"
"13:20:00","13:20:00",389,"Montevaccino"
"13:20:00","13:20:00",388,"Montevaccino"
"13:22:00","13:22:00",279,"Montevaccino"
"13:23:00","13:23:00",327,"Montevaccino"
"13:24:00","13:24:00",308,"Montevaccino"
"13:25:00","13:25:00",103,"Montevaccino"
"13:26:00","13:26:00",106,"Montevaccino"
"13:27:00","13:27:00",111,"Montevaccino"
"13:28:00","13:28:00",109,"Montevaccino"
"13:29:00","13:29:00",7,"Montevaccino"
"13:30:00","13:30:00",115,"Montevaccino"
"13:33:00","13:33:00",154,"Montevaccino"
"13:34:00","13:34:00",156,"Montevaccino"
"13:35:00","13:35:00",152,"Montevaccino"
"13:36:00","13:36:00",151,"Montevaccino"
"14:10:00","14:10:00",247,"Montevaccino"
"14:11:00","14:11:00",407,"Montevaccino"
"14:13:00","14:13:00",444,"Montevaccino"
"14:14:00","14:14:00",165,"Montevaccino"
"14:16:00","14:16:00",166,"Montevaccino"
"14:17:00","14:17:00",177,"Montevaccino"
"14:19:00","14:19:00",306,"Montevaccino"
"14:20:00","14:20:00",389,"Montevaccino"
"14:20:00","14:20:00",388,"Montevaccino"
"14:22:00","14:22:00",279,"Montevaccino"
"14:23:00","14:23:00",327,"Montevaccino"
"14:24:00","14:24:00",308,"Montevaccino"
"14:25:00","14:25:00",103,"Montevaccino"
"14:26:00","14:26:00",106,"Montevaccino"
"14:27:00","14:27:00",111,"Montevaccino"
"14:28:00","14:28:00",109,"Montevaccino"
"14:29:00","14:29:00",7,"Montevaccino"
"14:30:00","14:30:00",115,"Montevaccino"
"14:33:00","14:33:00",154,"Montevaccino"
"14:34:00","14:34:00",156,"Montevaccino"
"14:35:00","14:35:00",152,"Montevaccino"
"14:36:00","14:36:00",151,"Montevaccino"
"15:10:00","15:10:00",247,"Montevaccino"
"15:11:00","15:11:00",407,"Montevaccino"
"15:13:00","15:13:00",444,"Montevaccino"
"15:14:00","15:14:00",165,"Montevaccino"
"15:16:00","15:16:00",166,"Montevaccino"
"15:17:00","15:17:00",177,"Montevaccino"
"15:19:00","15:19:00",306,"Montevaccino"
"15:20:00","15:20:00",389,"Montevaccino"
"15:20:00","15:20:00",388,"Montevaccino"
"15:22:00","15:22:00",279,"Montevaccino"
"15:23:00","15:23:00",327,"Montevaccino"
"15:24:00","15:24:00",308,"Montevaccino"
"15:25:00","15:25:00",103,"Montevaccino"
"15:26:00","15:26:00",106,"Montevaccino"
"15:27:00","15:27:00",111,"Montevaccino"
"15:28:00","15:28:00",109,"Montevaccino"
"15:29:00","15:29:00",7,"Montevaccino"
"15:30:00","15:30:00",115,"Montevaccino"
"15:33:00","15:33:00",154,"Montevaccino"
"15:34:00","15:34:00",156,"Montevaccino"
"15:35:00","15:35:00",152,"Montevaccino"
"15:36:00","15:36:00",151,"Montevaccino"
"16:10:00","16:10:00",247,"Montevaccino"
"16:11:00","16:11:00",407,"Montevaccino"
"16:13:00","16:13:00",444,"Montevaccino"
"16:14:00","16:14:00",165,"Montevaccino"
"16:16:00","16:16:00",166,"Montevaccino"
"16:17:00","16:17:00",177,"Montevaccino"
"16:19:00","16:19:00",306,"Montevaccino"
"16:20:00","16:20:00",389,"Montevaccino"
"16:20:00","16:20:00",388,"Montevaccino"
"16:22:00","16:22:00",279,"Montevaccino"
"16:23:00","16:23:00",327,"Montevaccino"
"16:24:00","16:24:00",308,"Montevaccino"
"16:25:00","16:25:00",103,"Montevaccino"
"16:26:00","16:26:00",106,"Montevaccino"
"16:27:00","16:27:00",111,"Montevaccino"
"16:28:00","16:28:00",109,"Montevaccino"
"16:29:00","16:29:00",7,"Montevaccino"
"16:30:00","16:30:00",115,"Montevaccino"
"16:33:00","16:33:00",154,"Montevaccino"
"16:34:00","16:34:00",156,"Montevaccino"
"16:35:00","16:35:00",152,"Montevaccino"
"16:36:00","16:36:00",151,"Montevaccino"
"17:10:00","17:10:00",247,"Montevaccino"
"17:11:00","17:11:00",407,"Montevaccino"
"17:13:00","17:13:00",444,"Montevaccino"
"17:14:00","17:14:00",165,"Montevaccino"
"17:16:00","17:16:00",166,"Montevaccino"
"17:17:00","17:17:00",177,"Montevaccino"
"17:19:00","17:19:00",306,"Montevaccino"
"17:20:00","17:20:00",389,"Montevaccino"
"17:20:00","17:20:00",388,"Montevaccino"
"17:22:00","17:22:00",279,"Montevaccino"
"17:23:00","17:23:00",327,"Montevaccino"
"17:24:00","17:24:00",308,"Montevaccino"
"17:25:00","17:25:00",103,"Montevaccino"
"17:26:00","17:26:00",106,"Montevaccino"
"17:27:00","17:27:00",111,"Montevaccino"
"17:28:00","17:28:00",109,"Montevaccino"
"17:29:00","17:29:00",7,"Montevaccino"
"17:30:00","17:30:00",115,"Montevaccino"
"17:33:00","17:33:00",154,"Montevaccino"
"17:34:00","17:34:00",156,"Montevaccino"
"17:35:00","17:35:00",152,"Montevaccino"
"17:36:00","17:36:00",151,"Montevaccino"
"06:58:00","06:58:00",247,"Romagnano Piazza Condini"
"06:59:00","06:59:00",407,"Romagnano Piazza Condini"
"07:00:00","07:00:00",404,"Romagnano Piazza Condini"
"07:01:00","07:01:00",348,"Romagnano Piazza Condini"
"07:02:00","07:02:00",448,"Romagnano Piazza Condini"
"07:03:00","07:03:00",345,"Romagnano Piazza Condini"
"07:04:00","07:04:00",346,"Romagnano Piazza Condini"
"07:04:00","07:04:00",265,"Romagnano Piazza Condini"
"07:05:00","07:05:00",267,"Romagnano Piazza Condini"
"07:05:00","07:05:00",173,"Romagnano Piazza Condini"
"07:06:00","07:06:00",417,"Romagnano Piazza Condini"
"07:07:00","07:07:00",2497,"Romagnano Piazza Condini"
"07:08:00","07:08:00",200,"Romagnano Piazza Condini"
"07:09:00","07:09:00",2437,"Romagnano Piazza Condini"
"07:09:00","07:09:00",196,"Romagnano Piazza Condini"
"07:10:00","07:10:00",198,"Romagnano Piazza Condini"
"07:11:00","07:11:00",3,"Romagnano Piazza Condini"
"07:11:00","07:11:00",199,"Romagnano Piazza Condini"
"07:12:00","07:12:00",197,"Romagnano Piazza Condini"
"07:13:00","07:13:00",193,"Romagnano Piazza Condini"
"07:14:00","07:14:00",194,"Romagnano Piazza Condini"
"07:15:00","07:15:00",117,"Romagnano Piazza Condini"
"07:15:00","07:15:00",439,"Romagnano Piazza Condini"
"07:16:00","07:16:00",203,"Romagnano Piazza Condini"
"07:17:00","07:17:00",211,"Romagnano Piazza Condini"
"07:18:00","07:18:00",205,"Romagnano Piazza Condini"
"07:18:00","07:18:00",209,"Romagnano Piazza Condini"
"07:19:00","07:19:00",207,"Romagnano Piazza Condini"
"07:19:00","07:19:00",208,"Romagnano Piazza Condini"
"07:58:00","07:58:00",247,"Romagnano Piazza Condini"
"07:59:00","07:59:00",407,"Romagnano Piazza Condini"
"08:00:00","08:00:00",404,"Romagnano Piazza Condini"
"08:01:00","08:01:00",348,"Romagnano Piazza Condini"
"08:02:00","08:02:00",448,"Romagnano Piazza Condini"
"08:03:00","08:03:00",345,"Romagnano Piazza Condini"
"08:04:00","08:04:00",346,"Romagnano Piazza Condini"
"08:04:00","08:04:00",265,"Romagnano Piazza Condini"
"08:05:00","08:05:00",267,"Romagnano Piazza Condini"
"08:05:00","08:05:00",173,"Romagnano Piazza Condini"
"08:06:00","08:06:00",417,"Romagnano Piazza Condini"
"08:07:00","08:07:00",2497,"Romagnano Piazza Condini"
"08:08:00","08:08:00",200,"Romagnano Piazza Condini"
"08:09:00","08:09:00",2437,"Romagnano Piazza Condini"
"08:09:00","08:09:00",196,"Romagnano Piazza Condini"
"08:10:00","08:10:00",198,"Romagnano Piazza Condini"
"08:11:00","08:11:00",3,"Romagnano Piazza Condini"
"08:11:00","08:11:00",199,"Romagnano Piazza Condini"
"08:12:00","08:12:00",197,"Romagnano Piazza Condini"
"08:13:00","08:13:00",193,"Romagnano Piazza Condini"
"08:14:00","08:14:00",194,"Romagnano Piazza Condini"
"08:15:00","08:15:00",117,"Romagnano Piazza Condini"
"08:15:00","08:15:00",439,"Romagnano Piazza Condini"
"08:16:00","08:16:00",203,"Romagnano Piazza Condini"
"08:17:00","08:17:00",211,"Romagnano Piazza Condini"
"08:18:00","08:18:00",205,"Romagnano Piazza Condini"
"08:18:00","08:18:00",209,"Romagnano Piazza Condini"
"08:19:00","08:19:00",207,"Romagnano Piazza Condini"
"08:19:00","08:19:00",208,"Romagnano Piazza Condini"
"08:58:00","08:58:00",247,"Romagnano Piazza Condini"
"08:59:00","08:59:00",407,"Romagnano Piazza Condini"
"09:00:00","09:00:00",404,"Romagnano Piazza Condini"
"09:01:00","09:01:00",348,"Romagnano Piazza Condini"
"09:02:00","09:02:00",448,"Romagnano Piazza Condini"
"09:03:00","09:03:00",345,"Romagnano Piazza Condini"
"09:04:00","09:04:00",346,"Romagnano Piazza Condini"
"09:04:00","09:04:00",265,"Romagnano Piazza Condini"
"09:05:00","09:05:00",267,"Romagnano Piazza Condini"
"09:05:00","09:05:00",173,"Romagnano Piazza Condini"
"09:06:00","09:06:00",417,"Romagnano Piazza Condini"
"09:07:00","09:07:00",2497,"Romagnano Piazza Condini"
"09:08:00","09:08:00",200,"Romagnano Piazza Condini"
"09:09:00","09:09:00",2437,"Romagnano Piazza Condini"
"09:09:00","09:09:00",196,"Romagnano Piazza Condini"
"09:10:00","09:10:00",198,"Romagnano Piazza Condini"
"09:11:00","09:11:00",3,"Romagnano Piazza Condini"
"09:11:00","09:11:00",199,"Romagnano Piazza Condini"
"09:12:00","09:12:00",197,"Romagnano Piazza Condini"
"09:13:00","09:13:00",193,"Romagnano Piazza Condini"
"09:14:00","09:14:00",194,"Romagnano Piazza Condini"
"09:15:00","09:15:00",117,"Romagnano Piazza Condini"
"09:15:00","09:15:00",439,"Romagnano Piazza Condini"
"09:16:00","09:16:00",203,"Romagnano Piazza Condini"
"09:17:00","09:17:00",211,"Romagnano Piazza Condini"
"09:18:00","09:18:00",205,"Romagnano Piazza Condini"
"09:18:00","09:18:00",209,"Romagnano Piazza Condini"
"09:19:00","09:19:00",207,"Romagnano Piazza Condini"
"09:19:00","09:19:00",208,"Romagnano Piazza Condini"
"09:58:00","09:58:00",247,"Romagnano Piazza Condini"
"09:59:00","09:59:00",407,"Romagnano Piazza Condini"
"10:00:00","10:00:00",404,"Romagnano Piazza Condini"
"10:01:00","10:01:00",348,"Romagnano Piazza Condini"
"10:02:00","10:02:00",448,"Romagnano Piazza Condini"
"10:03:00","10:03:00",345,"Romagnano Piazza Condini"
"10:04:00","10:04:00",346,"Romagnano Piazza Condini"
"10:04:00","10:04:00",265,"Romagnano Piazza Condini"
"10:05:00","10:05:00",267,"Romagnano Piazza Condini"
"10:05:00","10:05:00",173,"Romagnano Piazza Condini"
"10:06:00","10:06:00",417,"Romagnano Piazza Condini"
"10:07:00","10:07:00",2497,"Romagnano Piazza Condini"
"10:08:00","10:08:00",200,"Romagnano Piazza Condini"
"10:09:00","10:09:00",2437,"Romagnano Piazza Condini"
"10:09:00","10:09:00",196,"Romagnano Piazza Condini"
"10:10:00","10:10:00",198,"Romagnano Piazza Condini"
"10:11:00","10:11:00",3,"Romagnano Piazza Condini"
"10:11:00","10:11:00",199,"Romagnano Piazza Condini"
"10:12:00","10:12:00",197,"Romagnano Piazza Condini"
"10:13:00","10:13:00",193,"Romagnano Piazza Condini"
"10:14:00","10:14:00",194,"Romagnano Piazza Condini"
"10:15:00","10:15:00",117,"Romagnano Piazza Condini"
"10:15:00","10:15:00",439,"Romagnano Piazza Condini"
"10:16:00","10:16:00",203,"Romagnano Piazza Condini"
"10:17:00","10:17:00",211,"Romagnano Piazza Condini"
"10:18:00","10:18:00",205,"Romagnano Piazza Condini"
"10:18:00","10:18:00",209,"Romagnano Piazza Condini"
"10:19:00","10:19:00",207,"Romagnano Piazza Condini"
"10:19:00","10:19:00",208,"Romagnano Piazza Condini"
"10:58:00","10:58:00",247,"Romagnano Piazza Condini"
"10:59:00","10:59:00",407,"Romagnano Piazza Condini"
"11:00:00","11:00:00",404,"Romagnano Piazza Condini"
"11:01:00","11:01:00",348,"Romagnano Piazza Condini"
"11:02:00","11:02:00",448,"Romagnano Piazza Condini"
"11:03:00","11:03:00",345,"Romagnano Piazza Condini"
"11:04:00","11:04:00",346,"Romagnano Piazza Condini"
"11:04:00","11:04:00",265,"Romagnano Piazza Condini"
"11:05:00","11:05:00",267,"Romagnano Piazza Condini"
"11:05:00","11:05:00",173,"Romagnano Piazza Condini"
"11:06:00","11:06:00",417,"Romagnano Piazza Condini"
"11:07:00","11:07:00",2497,"Romagnano Piazza Condini"
"11:08:00","11:08:00",200,"Romagnano Piazza Condini"
"11:09:00","11:09:00",2437,"Romagnano Piazza Condini"
"11:09:00","11:09:00",196,"Romagnano Piazza Condini"
"11:10:00","11:10:00",198,"Romagnano Piazza Condini"
"11:11:00","11:11:00",3,"Romagnano Piazza Condini"
"11:11:00","11:11:00",199,"Romagnano Piazza Condini"
"11:12:00","11:12:00",197,"Romagnano Piazza Condini"
"11:13:00","11:13:00",193,"Romagnano Piazza Condini"
"11:14:00","11:14:00",194,"Romagnano Piazza Condini"
"11:15:00","11:15:00",117,"Romagnano Piazza Condini"
"11:15:00","11:15:00",439,"Romagnano Piazza Condini"
"11:16:00","11:16:00",203,"Romagnano Piazza Condini"
"11:17:00","11:17:00",211,"Romagnano Piazza Condini"
"11:18:00","11:18:00",205,"Romagnano Piazza Condini"
"11:18:00","11:18:00",209,"Romagnano Piazza Condini"
"11:19:00","11:19:00",207,"Romagnano Piazza Condini"
"11:19:00","11:19:00",208,"Romagnano Piazza Condini"
"11:58:00","11:58:00",247,"Romagnano Piazza Condini"
"11:59:00","11:59:00",407,"Romagnano Piazza Condini"
"12:00:00","12:00:00",404,"Romagnano Piazza Condini"
"12:01:00","12:01:00",348,"Romagnano Piazza Condini"
"12:02:00","12:02:00",448,"Romagnano Piazza Condini"
"12:03:00","12:03:00",345,"Romagnano Piazza Condini"
"12:04:00","12:04:00",346,"Romagnano Piazza Condini"
"12:04:00","12:04:00",265,"Romagnano Piazza Condini"
"12:05:00","12:05:00",267,"Romagnano Piazza Condini"
"12:05:00","12:05:00",173,"Romagnano Piazza Condini"
"12:06:00","12:06:00",417,"Romagnano Piazza Condini"
"12:07:00","12:07:00",2497,"Romagnano Piazza Condini"
"12:08:00","12:08:00",200,"Romagnano Piazza Condini"
"12:09:00","12:09:00",2437,"Romagnano Piazza Condini"
"12:09:00","12:09:00",196,"Romagnano Piazza Condini"
"12:10:00","12:10:00",198,"Romagnano Piazza Condini"
"12:11:00","12:11:00",3,"Romagnano Piazza Condini"
"12:11:00","12:11:00",199,"Romagnano Piazza Condini"
"12:12:00","12:12:00",197,"Romagnano Piazza Condini"
"12:13:00","12:13:00",193,"Romagnano Piazza Condini"
"12:14:00","12:14:00",194,"Romagnano Piazza Condini"
"12:15:00","12:15:00",117,"Romagnano Piazza Condini"
"12:15:00","12:15:00",439,"Romagnano Piazza Condini"
"12:16:00","12:16:00",203,"Romagnano Piazza Condini"
"12:17:00","12:17:00",211,"Romagnano Piazza Condini"
"12:18:00","12:18:00",205,"Romagnano Piazza Condini"
"12:18:00","12:18:00",209,"Romagnano Piazza Condini"
"12:19:00","12:19:00",207,"Romagnano Piazza Condini"
"12:19:00","12:19:00",208,"Romagnano Piazza Condini"
"12:58:00","12:58:00",247,"Romagnano Piazza Condini"
"12:59:00","12:59:00",407,"Romagnano Piazza Condini"
"13:00:00","13:00:00",404,"Romagnano Piazza Condini"
"13:01:00","13:01:00",348,"Romagnano Piazza Condini"
"13:02:00","13:02:00",448,"Romagnano Piazza Condini"
"13:03:00","13:03:00",345,"Romagnano Piazza Condini"
"13:04:00","13:04:00",346,"Romagnano Piazza Condini"
"13:04:00","13:04:00",265,"Romagnano Piazza Condini"
"13:05:00","13:05:00",267,"Romagnano Piazza Condini"
"13:05:00","13:05:00",173,"Romagnano Piazza Condini"
"13:06:00","13:06:00",417,"Romagnano Piazza Condini"
"13:07:00","13:07:00",2497,"Romagnano Piazza Condini"
"13:08:00","13:08:00",200,"Romagnano Piazza Condini"
"13:09:00","13:09:00",2437,"Romagnano Piazza Condini"
"13:09:00","13:09:00",196,"Romagnano Piazza Condini"
"13:10:00","13:10:00",198,"Romagnano Piazza Condini"
"13:11:00","13:11:00",3,"Romagnano Piazza Condini"
"13:11:00","13:11:00",199,"Romagnano Piazza Condini"
"13:12:00","13:12:00",197,"Romagnano Piazza Condini"
"13:13:00","13:13:00",193,"Romagnano Piazza Condini"
"13:14:00","13:14:00",194,"Romagnano Piazza Condini"
"13:15:00","13:15:00",117,"Romagnano Piazza Condini"
"13:15:00","13:15:00",439,"Romagnano Piazza Condini"
"13:16:00","13:16:00",203,"Romagnano Piazza Condini"
"13:17:00","13:17:00",211,"Romagnano Piazza Condini"
"13:18:00","13:18:00",205,"Romagnano Piazza Condini"
"13:18:00","13:18:00",209,"Romagnano Piazza Condini"
"13:19:00","13:19:00",207,"Romagnano Piazza Condini"
"13:19:00","13:19:00",208,"Romagnano Piazza Condini"
"13:58:00","13:58:00",247,"Romagnano Piazza Condini"
"13:59:00","13:59:00",407,"Romagnano Piazza Condini"
"14:00:00","14:00:00",404,"Romagnano Piazza Condini"
"14:01:00","14:01:00",348,"Romagnano Piazza Condini"
"14:02:00","14:02:00",448,"Romagnano Piazza Condini"
"14:03:00","14:03:00",345,"Romagnano Piazza Condini"
"14:04:00","14:04:00",346,"Romagnano Piazza Condini"
"14:04:00","14:04:00",265,"Romagnano Piazza Condini"
"14:05:00","14:05:00",267,"Romagnano Piazza Condini"
"14:05:00","14:05:00",173,"Romagnano Piazza Condini"
"14:06:00","14:06:00",417,"Romagnano Piazza Condini"
"14:07:00","14:07:00",2497,"Romagnano Piazza Condini"
"14:08:00","14:08:00",200,"Romagnano Piazza Condini"
"14:09:00","14:09:00",2437,"Romagnano Piazza Condini"
"14:09:00","14:09:00",196,"Romagnano Piazza Condini"
"14:10:00","14:10:00",198,"Romagnano Piazza Condini"
"14:11:00","14:11:00",3,"Romagnano Piazza Condini"
"14:11:00","14:11:00",199,"Romagnano Piazza Condini"
"14:12:00","14:12:00",197,"Romagnano Piazza Condini"
"14:13:00","14:13:00",193,"Romagnano Piazza Condini"
"14:14:00","14:14:00",194,"Romagnano Piazza Condini"
"14:15:00","14:15:00",117,"Romagnano Piazza Condini"
"14:15:00","14:15:00",439,"Romagnano Piazza Condini"
"14:16:00","14:16:00",203,"Romagnano Piazza Condini"
"14:17:00","14:17:00",211,"Romagnano Piazza Condini"
"14:18:00","14:18:00",205,"Romagnano Piazza Condini"
"14:18:00","14:18:00",209,"Romagnano Piazza Condini"
"14:19:00","14:19:00",207,"Romagnano Piazza Condini"
"14:19:00","14:19:00",208,"Romagnano Piazza Condini"
"14:58:00","14:58:00",247,"Romagnano Piazza Condini"
"14:59:00","14:59:00",407,"Romagnano Piazza Condini"
"15:00:00","15:00:00",404,"Romagnano Piazza Condini"
"15:01:00","15:01:00",348,"Romagnano Piazza Condini"
"15:02:00","15:02:00",448,"Romagnano Piazza Condini"
"15:03:00","15:03:00",345,"Romagnano Piazza Condini"
"15:04:00","15:04:00",346,"Romagnano Piazza Condini"
"15:04:00","15:04:00",265,"Romagnano Piazza Condini"
"15:05:00","15:05:00",267,"Romagnano Piazza Condini"
"15:05:00","15:05:00",173,"Romagnano Piazza Condini"
"15:06:00","15:06:00",417,"Romagnano Piazza Condini"
"15:07:00","15:07:00",2497,"Romagnano Piazza Condini"
"15:08:00","15:08:00",200,"Romagnano Piazza Condini"
"15:09:00","15:09:00",2437,"Romagnano Piazza Condini"
"15:09:00","15:09:00",196,"Romagnano Piazza Condini"
"15:10:00","15:10:00",198,"Romagnano Piazza Condini"
"15:11:00","15:11:00",3,"Romagnano Piazza Condini"
"15:11:00","15:11:00",199,"Romagnano Piazza Condini"
"15:12:00","15:12:00",197,"Romagnano Piazza Condini"
"15:13:00","15:13:00",193,"Romagnano Piazza Condini"
"15:14:00","15:14:00",194,"Romagnano Piazza Condini"
"15:15:00","15:15:00",117,"Romagnano Piazza Condini"
"15:15:00","15:15:00",439,"Romagnano Piazza Condini"
"15:16:00","15:16:00",203,"Romagnano Piazza Condini"
"15:17:00","15:17:00",211,"Romagnano Piazza Condini"
"15:18:00","15:18:00",205,"Romagnano Piazza Condini"
"15:18:00","15:18:00",209,"Romagnano Piazza Condini"
"15:19:00","15:19:00",207,"Romagnano Piazza Condini"
"15:19:00","15:19:00",208,"Romagnano Piazza Condini"
"15:58:00","15:58:00",247,"Romagnano Piazza Condini"
"15:59:00","15:59:00",407,"Romagnano Piazza Condini"
"16:00:00","16:00:00",404,"Romagnano Piazza Condini"
"16:01:00","16:01:00",348,"Romagnano Piazza Condini"
"16:02:00","16:02:00",448,"Romagnano Piazza Condini"
"16:03:00","16:03:00",345,"Romagnano Piazza Condini"
"16:04:00","16:04:00",346,"Romagnano Piazza Condini"
"16:04:00","16:04:00",265,"Romagnano Piazza Condini"
"16:05:00","16:05:00",267,"Romagnano Piazza Condini"
"16:05:00","16:05:00",173,"Romagnano Piazza Condini"
"16:06:00","16:06:00",417,"Romagnano Piazza Condini"
"16:07:00","16:07:00",2497,"Romagnano Piazza Condini"
"16:08:00","16:08:00",200,"Romagnano Piazza Condini"
"16:09:00","16:09:00",2437,"Romagnano Piazza Condini"
"16:09:00","16:09:00",196,"Romagnano Piazza Condini"
"16:10:00","16:10:00",198,"Romagnano Piazza Condini"
"16:11:00","16:11:00",3,"Romagnano Piazza Condini"
"16:11:00","16:11:00",199,"Romagnano Piazza Condini"
"16:12:00","16:12:00",197,"Romagnano Piazza Condini"
"16:13:00","16:13:00",193,"Romagnano Piazza Condini"
"16:14:00","16:14:00",194,"Romagnano Piazza Condini"
"16:15:00","16:15:00",117,"Romagnano Piazza Condini"
"16:15:00","16:15:00",439,"Romagnano Piazza Condini"
"16:16:00","16:16:00",203,"Romagnano Piazza Condini"
"16:17:00","16:17:00",211,"Romagnano Piazza Condini"
"16:18:00","16:18:00",205,"Romagnano Piazza Condini"
"16:18:00","16:18:00",209,"Romagnano Piazza Condini"
"16:19:00","16:19:00",207,"Romagnano Piazza Condini"
"16:19:00","16:19:00",208,"Romagnano Piazza Condini"
"16:58:00","16:58:00",247,"Romagnano Piazza Condini"
"16:59:00","16:59:00",407,"Romagnano Piazza Condini"
"17:00:00","17:00:00",404,"Romagnano Piazza Condini"
"17:01:00","17:01:00",348,"Romagnano Piazza Condini"
"17:02:00","17:02:00",448,"Romagnano Piazza Condini"
"17:03:00","17:03:00",345,"Romagnano Piazza Condini"
"17:04:00","17:04:00",346,"Romagnano Piazza Condini"
"17:04:00","17:04:00",265,"Romagnano Piazza Condini"
"17:05:00","17:05:00",267,"Romagnano Piazza Condini"
"17:05:00","17:05:00",173,"Romagnano Piazza Condini"
"17:06:00","17:06:00",417,"Romagnano Piazza Condini"
"17:07:00","17:07:00",2497,"Romagnano Piazza Condini"
"17:08:00","17:08:00",200,"Romagnano Piazza Condini"
"17:09:00","17:09:00",2437,"Romagnano Piazza Condini"
"17:09:00","17:09:00",196,"Romagnano Piazza Condini"
"17:10:00","17:10:00",198,"Romagnano Piazza Condini"
"17:11:00","17:11:00",3,"Romagnano Piazza Condini"
"17:11:00","17:11:00",199,"Romagnano Piazza Condini"
"17:12:00","17:12:00",197,"Romagnano Piazza Condini"
"17:13:00","17:13:00",193,"Romagnano Piazza Condini"
"17:14:00","17:14:00",194,"Romagnano Piazza Condini"
