"stop_id";"stop_name";"stop_lat";"stop_lon"
2727;"Don";46.389919;11.136609
2728;"Amblar";46.395277;11.144171
2730;"Piano-Sanzeno";46.369418;11.07006
2731;"Cis";46.399465;11.003162
2732;"Cis-Sud";46.3978;11.007481
2734;"Dambel";46.405174;11.092372
2735;"Seio";46.416811;11.126723
2736;"Caldes";46.366173;10.943217
2737;"Cassana";46.375715;10.960524
2738;"Tozzaga";46.382041;10.971017
2739;"Bozzana";46.388715;10.98865
2740;"Mollaro";46.294585;11.074391
2741;"Tuenetto Bivio";46.297304;11.080508
2742;"Dardine";46.286258;11.08241
2743;"Priò";46.289656;11.093724
2745;"Tres";46.320117;11.094178
2746;"Taio";46.321648;11.066397
2747;"Campodenno";46.258032;11.034519
2748;"Zambana-Statale 12";46.151043;11.100832
2751;"Mollaro-Parcheggio Ftm";46.294247;11.067977
2758;"Pineta di Faedo";46.197721;11.168364
2759;"Dovena";46.454276;11.130506
2760;"Raina";46.45893;11.119578
2761;"Hacleri-Sp 135 Km. 8.8";46.113461;11.324593
2762;"Hacleri-Sp 135 Al Km. 9.9";46.116172;11.333322
2763;"Ala-Albergo Città di Ala";45.754163;10.997392
2766;"Dosso-Vallarsa";45.819708;11.092332
2767;"Staineri";45.797307;11.09368
2768;"Cavalese-Via Degli Artigiani";46.288964;11.448017
2769;"Cavalese-P.Zza Francescani";46.292004;11.458578
2770;"Barco Zechinati";46.000894;11.32978
2771;"Moncovo";46.263613;11.060231
2772;"Segonzone Bivio";46.25007;11.031818
2775;"Arco Viale Rovereto";45.913004;10.897338
2776;"Cles-Piazza Fiera";46.367852;11.034999
2778;"Mostizzolo";46.394209;11.013361
2779;"Cles-Viale Trento";46.356259;11.038093
2780;"Terzolas-Bivio Paese";46.358263;10.925114
2782;"Ponte Oliveti";46.042757;10.962265
2783;"Villini";46.417202;11.190257
2784;"Geroli";45.86505;11.170175
2785;"Bivio Passo Valles";46.308565;11.751183
2786;"S.Giacomo di Brentonico";45.798773;10.919616
2787;"Passo S.Valentino";45.78311;10.912169
2788;"Arco S.Caterina Poli Reg.";45.909505;10.870503
2790;"Arco S.Caterina Poli Regina";45.909916;10.870985
2792;"Dro-Ss.45-Hotel Eden";45.970063;10.923463
2794;"Masi di Mezzo";46.028019;11.227058
2795;"Maso Canela";46.022087;11.227065
2796;"Canale di Pergine V.";46.043635;11.227039
2798;"Vignola";46.044539;11.277071
2799;"M.Terlago Inc.V.Paganella";46.110766;11.038259
2800;"Vigo Cavedine-V.Capitello";45.981509;10.977915
2801;"Montesover-Tornante";46.219136;11.325826
2803;"Sornello-Piazzale Ex Dogana";46.182122;11.122684
2806;"Ponte Ragoli R";46.050613;10.785158
2807;"Battisti";46.131142;11.361705
2809;"Pergolese-Inc Via Dos Dei Pini";46.030486;10.95882
2810;"Lavarone C.-Ht. Monte Rust";45.943991;11.248563
2811;"Palù Del F.-Loc.Tolar Civ. 69";46.130616;11.357967
2812;"Valda-P.Zza Melari. 4";46.208059;11.256599
2813;"Grumes-Via Fontanelle";46.219672;11.293096
2814;"Capriana-Loc. Miravalle";46.261787;11.343111
2816;"Daiano-Ss620 Bivio Per Daiano";46.299754;11.452598
2817;"Canal S.Bovo-Loc. Giaroni";46.161766;11.71431
2820;"Sardagna-Rotatoria";46.065664;11.095495
2825;"Folgaria-P.Le N.Unite";45.913941;11.170211
2827;"Mezzomonte-Az. Agricola";45.919873;11.141608
2828;"Costa-Via A.Maffei";45.920588;11.19324
2829;"Sega";45.865707;11.175619
2830;"Fai Paganella-A.Stella Alpina";46.180891;11.071658
2831;"Molveno-Via Nazionale 73";46.145717;10.971196
2834;"Mezzocorona-Furlan Legnami";46.224367;11.133563
2835;"Mezzocorona-Via Borgo Nuovo";46.217154;11.127366
2837;"Rallo-Maierhofer";46.351432;11.053898
2838;"Coredo-Distributore Repsol";46.347121;11.079379
2839;"Tavon";46.363029;11.095308
2840;"Fontanefredde";46.330364;11.374273
2841;"S.Lugano";46.311565;11.39402
2842;"Sporminore Bivio";46.240719;11.056909
2847;"S.Michele A/Adige";46.193212;11.13322
2871;"Assizzi";46.050572;11.257424
2894;"Canale di Pergine Valsugana";46.042118;11.229602
2899;"Trento Nord";46.095106;11.116921
2918;"Zona Industriale Spini";46.118254;11.096919
2941;"S.Michele A/A.-Ist. Agrario";46.194089;11.135444
3002;"Cembra-Polo Scolastico";46.172897;11.223458
3019;"Pian Del Gac";46.13068;11.204216
3037;"Predazzo-I.T.C.";46.31091;11.59902
3039;"Castelir di Bellamonte";46.312766;11.687638
3057;"Pozza di Fassa-Istituto Arte";46.423109;11.682661
3080;"Vezzano-Polo Scolastico";46.079573;11.001983
3082;"Vanza Sp50";45.856329;11.079678
3109;"Trento-Bellevue";46.053214;11.136442
3122;"Piazzo di Segonzano";46.182086;11.252866
3124;"Rovereto-Via Zeni";45.89048;11.032628
3134;"Molina di Ledro-Sc.Elementare";45.87084;10.774516
3138;"Bezzecca-Via Lamarmora";45.897422;10.720162
3141;"Enguiso-Scuola Elementare";45.904428;10.729468
3149;"Tiarno di Sopra-Sc. Elem.";45.88892;10.670416
3154;"Pranzo";45.922618;10.818157
3155;"Pranzo Via Dei Castagni";45.924838;10.817236
3156;"Pranzo Via Pernici";45.921378;10.820257
3159;"Campi";45.911113;10.811476
3160;"Campi Bivio Sp 37";45.924332;10.814498
3161;"Deva";45.908537;10.833595
3167;"P.Arche-Sc.Medie";46.03562;10.870542
3172;"Favrio";46.000487;10.856972
3192;"Andogno";46.066487;10.89539
3244;"Bocenago-Paese";46.120707;10.760843
3248;"Porte di Trambileno";45.883438;11.052388
3249;"Porte di Trambileno-Chiesa";45.883305;11.053762
3291;"S.Ilario I.T.I.";45.910555;11.041964
3308;"Rovereto Scuola Ex Edili";45.879909;11.035312
3319;"Tret Nord";46.480185;11.14211
3325;"Rovereto-Ist. Don Milani";45.894292;11.032808
3328;"Rovereto-Sc.Elementari R.Elena";45.888073;11.039361
3331;"Rovereto-Sc.Medie Negrelli";45.896365;11.043286
3334;"Rovereto-Studentato Rosminiano";45.882186;11.042934
3382;"Acheni";45.836615;11.076857
3392;"Noriglio 'Distributore'";45.887519;11.059261
3401;"Valle di Terragnolo";45.882059;11.153697
3436;"Mori-Sc.Elementare";45.852621;10.973184
3437;"Mori-Sc.Medie";45.852589;10.984853
3490;"Taio-Plesso Scolastico";46.322115;11.069508
3494;"Brentonico-Via Calzolari";45.819109;10.956539
3497;"Polsa";45.781205;10.940804
3531;"Villazzano-Staz.Fs";46.045073;11.139114
3555;"Parlo";46.180634;11.251654
3558;"Roncafort";46.101275;11.10158
3576;"Baselga di Pinè-Sc.Medie";46.128335;11.244239
3597;"Pergine V. Bivio Via Industria";46.069437;11.237763
3606;"Pergine V.-Scuole Andreatta";46.068639;11.245424
3619;"Assizzi Bivio-Dir. Levico";46.051276;11.250473
3623;"S.Vito di Pergine";46.035145;11.220262
3628;"Buss";46.088307;11.225966
3645;"Levico T.-Ex Scuole Medie";46.00937;11.305503
3655;"Marter Via Nazionale 24";46.037113;11.398467
3666;"Madice-Loc. Maton Civ. 1";46.020909;10.826261
3716;"Arsiè";45.978698;11.756945
3720;"Solagna";45.813806;11.718914
3721;"Bassano Del Grappa";45.766709;11.74165
3722;"S.Nazario";45.839699;11.687865
3746;"Feltre Boscariz";46.030415;11.902424
3758;"Imer-Loc. Casa Bianca 10";46.147268;11.803997
3767;"Revedea";46.152845;11.745976
3776;"Tonadico-Scuole Elementari";46.179527;11.83566
3779;"Malè-Ex Stazione Ftm";46.352922;10.914909
3786;"Siror Centro Sportivo";46.190727;11.828292
3805;"Mezzocorona Scuole Medie";46.213267;11.117117
3806;"Mezzolombardo Autostile";46.206818;11.095894
3808;"Mezzolombardo Sc. Media";46.212302;11.097218
3809;"Mezzolombardo Via Milano";46.208839;11.093689
3813;"Castelletto di Ton";46.247143;11.062585
3816;"Dercolo-Bivio";46.25041;11.044558
3817;"Denno Scuole Medie";46.270785;11.048638
3819;"Cles Centro Sportivo";46.344184;11.026766
3869;"Ala Scuole";45.756437;11.001202
3870;"Maso Tingherla";46.067712;11.314825
3871;"Porte-Dosso";45.881437;11.05457
3872;"Rovereto-Via S.Maria. 66";45.884662;11.042891
3873;"Rovereto-Via Zugna Civ. 48";45.884392;11.049382
3895;"Cavizzana Bivio";46.371565;10.952171
3901;"Bolentina Sud";46.34497;10.889468
3910;"Le More";46.404624;10.83607
3911;"Rabbi Bagni-Vecchia Fonte";46.407744;10.810045
3916;"Lausen Polo Scolastico";46.151269;11.734022
3917;"Mollaro Ss";46.294139;11.067207
3918;"Segno Ss";46.304717;11.071514
3928;"Riva V.Carducci H.Liberty";45.885755;10.846558
3944;"Vezzano Apt";46.075558;10.996341
3946;"Ala-Stazione Fs";45.759057;10.996513
3947;"Vò Sinistro-Passaggio Livello";45.734317;10.957314
3950;"Lausen P.Le Impresa Grisotto";46.150588;11.735762
3951;"Lausen Loc. Pradel";46.149687;11.738813
3956;"Pietramurata-Carr.Toccoli";46.027956;10.945693
3958;"Aste Basse";45.79032;11.0963
3959;"Tesero-Via Roma";46.289215;11.502906
3960;"Trento-Via Guardini";46.091632;11.119298
3967;"Trento-Cavalcavia S.Lorenzo";46.070045;11.116683
3969;"Pietramurata-Stab.Mecc.Sarca";46.025811;10.944803
3970;"Torcegno-Maso Mocchi";46.073766;11.444568
3971;"Vezzano Sud";46.076071;10.99689
3972;"Moncovo-Paese";46.260329;11.063002
3974;"Trento-Via Sardagna Civ. 9";46.072035;11.099473
3981;"Primolano-Ex Staz. Fs";45.96569;11.700902
3982;"S.Margherita-Via Trento";45.793802;11.022973
3995;"Pomarolo-Via Rovereto";45.923522;11.041614
4001;"Sanzeno Nord-Museo Retico";46.369702;11.080212
4003;"Romeno-Civ. 38";46.399287;11.127024
4004;"Romeno-Caseificio";46.401119;11.128721
4006;"Bocenago";46.116993;10.757671
4007;"Cavareno-Centro Commerciale";46.412956;11.139657
4009;"Cimego-Albergo Aurora";45.912809;10.619455
4010;"Zortea-Masi di Mezzo";46.163848;11.747301
4011;"Agnedo-Strada Statale";46.048313;11.5293
4013;"Cavedago-Albergo Olisamir";46.185905;11.032963
4014;"Raut-Sp 203 Civ. 1";46.257035;11.071481
4016;"Raut-Sp 203 Dif. Civ. 1";46.257013;11.071701
4018;"Sarnonico-Agip";46.426919;11.141869
4019;"S.Floriano";46.283385;11.240012
4020;"Vaneze-Sp 85 Civ. 20";46.052109;11.073303
4021;"Lisignago-Campo Sportivo";46.158861;11.192014
4026;"Truzzi-Trattoria";46.23947;11.062362
4028;"Viarago Via Vinciguerra 33";46.08059;11.264625
4029;"Loc. Cazzanelli di Cornè";45.805462;10.979111
4030;"Pieve di Ledro-Via Nuova";45.890616;10.727428
4032;"Mezzolombardo Corso Del Popolo";46.214318;11.09154
4037;"Gardolo-Cima";46.099389;11.111638
4038;"Arco P. Foro Boario";45.918164;10.887945
4040;"Arco Via Frumento";45.916303;10.876895
4041;"Arco Via Marconi";45.917805;10.88516
4047;"Pasina";45.903954;10.849881
4060;"Varignano Via Grazie/Veneto";45.916255;10.858904
4061;"Vigne Cimitero";45.919409;10.863098
4063;"Covelo-Incr. Sp18";46.093539;11.01699
4066;"Mattarello-Via Nazionale";46.012407;11.130568
4068;"Mattarello-Via Nazionale";46.01356;11.131504
4069;"Arco V.Cesare Battisti";45.918508;10.882411
4070;"Pergolese-Via Lungolago 3/10";46.024706;10.959946
4071;"Pergolese-Via Lungolago 29";46.021562;10.959047
4072;"Lago Cavedine-Civ. 7";46.017361;10.958937
4074;"Lago Cavedine-Civ. 21";46.012118;10.957099
4076;"Lago di Cavedine-Predorighi";45.994059;10.951554
4077;"Lago di Caveine-Trebi";45.990709;10.942695
4078;"Lago di Cavedine-Bv.Lastoni";46.003468;10.956083
4079;"Lago di Cavedine-Civ. 25";46.007505;10.956884
4081;"Arco-Autostaz.";45.916407;10.882629
4082;"Aste Basse-Dir. S.Anna";45.790542;11.096463
4083;"Staineri-Dir. S.Anna";45.797302;11.093487
4084;"Rovereto C.So Rosmini 61";45.890963;11.037817
4088;"Mori Via Del Garda. 63";45.85183;10.972048
4091;"Rovereto-Santuario M.Del Monte";45.879717;11.041039
4100;"Via Dei Colli-Tornante";45.888407;11.054878
4101;"Via Dei Colli Scol. P.Le Pat";45.888409;11.051772
4108;"Riva V.Le Rovereto Coop";45.881839;10.854328
4115;"Trento-Via Zambra-Ist.Arte";46.09236;11.116454
4116;"Trento-Via Zambra-Top Center";46.09119;11.11791
4120;"Rovereto Via Saibanti";45.888137;11.03676
4141;"Capriana-Maso Conti";46.256856;11.33291
4145;"Carano-Via Paredon/Cimana";46.294217;11.438876
4146;"Mezzomonte Civ. 23-Fontana";45.918043;11.134534
4147;"Mezzomonte Finito Paese Km 6.3";45.918456;11.138418
4148;"Cornè Bivio Per Saccone";45.810266;10.979268
4149;"Storo-Via Sette Civ. 8";45.848472;10.574439
4153;"Lausen-Bar Lagorai";46.148563;11.735015
4154;"Pergine-C.Intermodale";46.06336;11.231388
4156;"S.Francesco-Maso Prigheli";46.105438;11.314606
4164;"Zivignago-Paese";46.066737;11.255123
4165;"Molina di Fiemme-Via Cembra 47";46.268508;11.410247
4167;"S.Antonio.Di Mav. Maso Mistrin";46.193516;10.792873
4178;"Zona Industriale 'Luxottica'";45.864912;11.017706
4179;"Rov.Z.Ind. 'Viale Industria'";45.871712;11.020613
4181;"Romeno Via Alla Piena Civ. 12";46.397222;11.124342
4189;"Costasavina Via Della Uta";46.05981;11.217256
4192;"Rov.Z.Ind. 'Rovercenter'";45.863789;11.027037
4194;"Terlago Via Per Vezzano 9";46.099436;11.032602
4195;"Dietrobeseno-Chiesetta";45.925137;11.120464
4198;"Rallo-Via S.Gioan";46.345334;11.048564
4199;"Credai";46.342544;11.127381
4213;"Ronzone Nord";46.426364;11.159405
4216;"Cles-Negozio Mascotti";46.361669;11.037271
4217;"Cles-Ex Bentivoglio";46.358211;11.037125
4218;"Centro Commerciale";46.352469;11.04666
4220;"Cogolo Bar Miki";46.352298;10.690519
4221;"Peio Area Faunistica";46.358569;10.666184
4224;"Volano-Via Des Tor";45.917441;11.057459
4225;"Cavareno Via De Zinis";46.407357;11.134415
4227;"Banco Sc.Elem.";46.374679;11.071767
4228;"Rovereto Z.Ind.V.Di Vittorio34";45.863112;11.020759
4229;"S.Martino Campo Sportivo";45.760367;11.008557
4230;"Revò P.Madonna";46.390909;11.057644
4231;"Trento Casa Girelli";46.048138;11.131115
4232;"Lover-Hotel Lover";46.250121;11.025891
4233;"Flavon Nord";46.301834;11.028059
4236;"Mezzolombardo V.Trento 31";46.192662;11.09879
4237;"Maso Part-Magazzino S.O.R.";46.188422;11.106183
4238;"Maso Quadrifoglio";46.173866;11.105303
4239;"Loc. Ischia Civ. 4";46.173243;11.105461
4243;"Rovereto Via Halbherr";45.885043;11.037665
4244;"Seio Paese";46.418672;11.127114
4245;"Seio Centro Sportivo Verde";46.411721;11.118516
4246;"Malosco Segheria Fanti";46.43034;11.151857
4247;"Malosco H.Bucaneve";46.431885;11.150121
4252;"Castello di F. Nucleo Stazione";46.287189;11.421064
4257;"Egna-Parcheggio Rio Trodena";46.320861;11.274668
4258;"Mezzomonte di Sotto Al Km 5.6";45.919387;11.134856
4261;"Rovereto-Ospedale";45.881862;11.038386
4262;"Rovereto-Parco Ferrari.";45.877911;11.033332
4263;"Lizzana-Scuole";45.870101;11.031165
4264;"Lizzana";45.866459;11.029938
4265;"Lizzana-Rovercenter";45.864119;11.028967
4266;"Marco-Lavini";45.853899;11.015414
4267;"Marco Via Ii Novembre 30";45.847344;11.011481
4268;"Marco-Officina";45.843625;11.008527
4269;"Marco";45.841432;11.008357
4270;"Marco-Via Varini";45.837347;11.010322
4271;"Marco-Zona Ind.Le";45.825731;11.011088
4272;"Serravalle";45.809511;11.014713
4273;"Serravalle Via Trento/Vanga R";45.799946;11.023697
4274;"S.Margherita";45.797044;11.024943
4275;"S.Margherita-Via Trento";45.793543;11.022899
4276;"Marani-Loc.Cumer";45.785085;11.018484
4277;"Marani";45.781028;11.015976
4278;"Marani-Via Campagnole";45.77793;11.014552
4279;"Marani-Fabbrica Bvm";45.773563;11.012584
4280;"Marani-Centrale Elettrica";45.769911;11.010405
4281;"Pilcante Bivio";45.762;11.004719
4282;"Ala-Via Malfatti";45.758259;11.000933
4283;"Ala-Ospedale Bivio";45.756481;10.999172
4285;"Sfruz-Via Smarano 16";46.339372;11.114523
4286;"S.Orsola Bivio Loc. Dosi";46.093569;11.283177
4288;"Mezzolombardo 'Prema'";46.202918;11.09852
4289;"M.Bardo'Colonna Vasellame'";46.20036;11.100587
4290;"Nave San Rocco-Municipio";46.16682;11.107211
4291;"Samone-S.P. 39 Al Km 1.4";46.079476;11.523482
4292;"Canal S.Bovo Loc.Al Lago";46.167103;11.710155
4293;"Tonadico-Madonna Della Luce";46.186456;11.850412
4295;"Siror-Bivio Loc. Zocaril";46.204414;11.818547
4297;"Palù Del F.-Loc.Tolar Civ. 70";46.129214;11.355266
4298;"Scancio di S.-Bivio Nord";46.193317;11.26022
4302;"Folgaria-Palasport";45.913508;11.173611
4303;"Olle-Via Per Olle Civ. 55";46.044314;11.460639
4304;"Fornaci Via Cimirlo 2/4";46.061772;11.227006
4307;"Merlonga";46.349288;11.110746
4308;"Smarano Via Schwarz";46.345071;11.111494
4311;"Condino-Loc. Mon";45.865415;10.578113
4314;"Pra Da Lac";45.894612;10.962039
4323;"S.Cristoforo-Fs";46.039761;11.234173
4324;"Calceranica-Staz. Fs";46.00727;11.240536
4325;"Roncegno-Staz. Fs";46.036514;11.398673
4326;"Volano Ss 12";45.917129;11.056339
4327;"Borgo Centro-Staz. Fs";46.051405;11.454426
4329;"S.Chiara-Staz. Fs";46.054385;11.13544
4330;"Garniga T. Loc. Gatter";45.991139;11.080773
4331;"Cavalese-V.Matteotti Km.22";46.296021;11.45594
4332;"Roncegno-Municipio";46.050702;11.409642
4333;"Prade Via Villanuova 1";46.157067;11.742961
4334;"Sarnonico Via C.Battisti 3";46.423892;11.141542
4335;"Brez Via 4 Novembre 15";46.4294;11.102788
4337;"Maso Eccher";46.021358;11.217837
4338;"Campi";45.911134;10.811283
4341;"Doss";45.996897;10.840787
4344;"Tezze Via Nazionale";45.987386;11.67414
4348;"Serso Centrale Idroelettrica";46.072714;11.247788
4350;"Virti-Bar Giardino";45.941442;11.232604
4351;"Cela-Aguai-Paese";46.301237;11.404072
4373;"Pergine-Via Marconi 195";46.067619;11.250116
4379;"Serravalle Via G.Cantore 21";45.806513;11.01732
4383;"S.Michele Sp 58 Convitto";46.195558;11.13484
4384;"Fondo-Via 4 Novembre";46.439968;11.132872
4385;"Sfruz Via Smarano 'Segheria'";46.340768;11.112971
4387;"Tassullo-Ss 43 Cementificio";46.349409;11.055871
4388;"Levico Terme-C.So Centrale 15";46.008563;11.303584
4389;"Pian Dei Pradi-Rotatoria";45.978337;11.236205
4390;"Ponte Arche-Via Prati 8";46.033789;10.870138
4391;"Ponte Arche-Via Ballino";46.031286;10.868637
4392;"Campo Lomaso-Inizio Paese";46.027169;10.868018
4394;"Stenico Loc. Cros Da Val";46.051741;10.86496
4405;"Vigo di Ton Via S.Margherita";46.242208;11.062926
4406;"Bastianelli Sp 124 Km. 3.2";46.260386;11.0847
4411;"Egna-Parcheggio Rio Trodena";46.320853;11.274602
4412;"Moscheri Civ. 23/B";45.872262;11.071665
4413;"Castello di Fiemme Via Roma";46.285237;11.438522
4415;"Cazzano Via Degasperi/Peluso";45.819169;10.967006
4418;"Biacesa-Via Nuova";45.86572;10.805986
4437;"Pera di Fassa-Seg.Vaiolet";46.438802;11.692741
4438;"Cazzano-Loc. Piazzoli 1";45.814436;10.963957
4439;"Folgaria Via N.Unite Civ. 38";45.91396;11.183378
4440;"Lamon";46.046756;11.748691
4444;"Lamon Bove";46.042916;11.748391
4445;"Lamon Bivio Piei";46.035406;11.749641
4446;"Pian Del Vescovo";46.034556;11.755321
4447;"Lamon-Distributore";46.031566;11.756641
4449;"Canal S.Bovo-Via Roma";46.156076;11.731748
4452;"Tomaselli Incr. Via Arcevenna";46.070403;11.52431
4456;"Santa Croce Sp 5";46.024787;10.836441
4457;"V.Cavedine-Via S.Udalrico";45.975251;10.974969
4459;"Fondo-Strada Delle Palade 46";46.441158;11.140422
4460;"Rovereto 'Liceo Rosmini'";45.895066;11.043407
4461;"Castelfondo-Castello";46.449315;11.123789
4466;"Cavareno Via Roma Civ. 20";46.405818;11.135391
4467;"Rallo-Via Nuova Civ. 103";46.341089;11.045511
4477;"S.Bartolameo-Staz. Fs";46.04746;11.135147
4481;"Pergine Vals. Susà-V.Pomarol";46.05424;11.23062
4482;"Nosellari-Via Prati";45.928233;11.253485
4483;"Tonale-Colonia Vigili";46.252686;10.538942
4486;"Feltre Deposito";46.010366;11.881119
4492;"Cles-Via Ruatti Civ. 55";46.355999;11.030947
4493;"Cles-Via Ruatti Pal.Vittoria";46.359118;11.03114
4495;"Pergine-Via Del Mani 5";46.067317;11.251306
4496;"Pergine-Via Spolverine";46.065206;11.247419
4497;"Pergine-V.Baratieri Teatro";46.063956;11.242351
4516;"Pergine-V.Padova";46.05371;11.242957
4519;"Valcanover-Chiesetta";46.023185;11.228453
4527;"Valcanover-Ortofrutta Eccher";46.030262;11.22835
4528;"Maso Tasin";46.027052;11.22216
4529;"Maso Posser";46.026158;11.219088
4530;"Maso Pergher";46.018407;11.221478
4531;"Maso Dolzer";46.029031;11.224062
4532;"Maso Begher";46.021651;11.22175
4533;"Valcanover 'Ex Lanterna'";46.033103;11.229407
4535;"Valcanover 'Casa Sociale'";46.025252;11.228626
4540;"Viarago Bivio Cittadella";46.085408;11.276139
4542;"Lavis-Stazione Fs";46.148219;11.096322
4543;"Mezzocorona-Trenitalia";46.207494;11.128484
4612;"Sorne-Stalla";45.810269;10.953964
4613;"Sorne-Troticoltura";45.806259;10.952151
4616;"Povo Via Mesiano";46.064943;11.141679
4640;"Campo Tassullo";46.331168;11.052569
4653;"Fraveggio Bivio Loc.Castin";46.077934;10.994306
4664;"Nomi-Sp 90 Tre.Cur.T.";45.935963;11.088317
4666;"Moena-Via Lowy 14-16";46.375484;11.65783
4670;"Breguzzo-Loc. Fass Civ. 210";46.0113;10.701938
4671;"Brusago-Via D.Alighieri 12";46.178452;11.324666
4679;"Pergine Vals.-Sc.Garbari";46.066251;11.229915
4684;"Folgaria-Via Filzi 41";45.911216;11.180988
4686;"Malosco Via Fanch";46.434784;11.142386
4687;"Cembra-Loc. Predole 23/2";46.169154;11.209925
4688;"Livo-Sp 6 Al Km 6";46.432701;11.019009
4691;"Pranzo-Ex Cabina Enel";45.921668;10.820718
4695;"Segno-V.Nazionaletrentingrana";46.299073;11.0696
4697;"Zambana-Statale 12-Rotatoria";46.152359;11.101232
4699;"Taio Fraz. Torra Via S.Eusebio";46.301812;11.080325
4701;"Terres Loc. Tresenga";46.320236;11.014463
4702;"Segno Piazza E.Chini";46.306283;11.075495
4704;"Villazzano Fs-P/Golfi Urbani";46.044756;11.13969
4708;"Pergine-V.Marconi C.Riposo";46.06477;11.242578
4709;"Pergine-V.Marconi Itea";46.066114;11.246563
4710;"Pergine-V.Marconi Itea";46.066279;11.246854
4716;"Passo Cereda Ss 347 Km7.2";46.191933;11.896861
4720;"Malè Scuola Elementare";46.351617;10.91512
4721;"Rovereto-Ist. Veronesi";45.891286;11.034323
4722;"Tres Via Nazionale 33/24";46.32267;11.092418
4724;"Brustolotti";45.755971;11.016397
4725;"Muravalle";45.747909;11.038053
4726;"Ronchi di Ala";45.738932;11.065749
4729;"Calieri";45.742258;11.057554
4730;"Ala-Via Perlè";45.758767;11.006905
4734;"Tassullo-Scuola Materna";46.334844;11.051888
4735;"Riva Del G Vle Dante Alighieri";45.886255;10.844525
4737;"Riva D/Garda Viale Dei Tigli 8";45.890465;10.843014
4738;"Arco Via Battisti 4";45.918381;10.882459
4739;"Brione Campeggio";45.881511;10.861791
4740;"Riva V.Rovereto/Pascoli 3";45.884957;10.849147
4741;"Arco Via Mantova Cimitero";45.911666;10.881381
4742;"Riva V.Rovereto/Pascoli";45.885012;10.849033
4743;"Riva V.Rovereto Dif. Coop";45.881612;10.854462
4745;"Brione Campeggio";45.881518;10.861895
4746;"Arco Via Mantova Dif.Cimitero";45.911738;10.881409
4747;"Riva D/Garda V.Le Dei Tigli 11";45.890639;10.842853
4748;"Pavillo-Via De Le Bas Cere";46.329184;11.042764
4749;"Riva Del G Vle Dante Alighieri";45.886213;10.844356
4758;"Riva Del G. Via E. Modl";45.893901;10.852615
4765;"Riva Del G. Via Oleandri 24";45.899534;10.844359
4780;"Vestone";45.70811;10.403516
4781;"Lavenone";45.738956;10.437543
4782;"Idro";45.734609;10.458099
4783;"Anfo";45.76624;10.492104
4786;"Loc. Ferri";45.740039;11.061804
4788;"Ala Via Fornace";45.757754;11.011794
4791;"Covelo Via Villa Bassa";46.098486;11.022229
4793;"Facendi V.S.Antonio-Capitello";46.22146;11.317781
4796;"Costasavina Via S.Martino";46.061224;11.220028
4797;"Costasavina Via S.Martino 27";46.060993;11.224454
4798;"Costasavina Via S.Martino 27";46.060818;11.224666
4801;"Coredo-Segheria Biasi";46.351546;11.098083
4802;"Trento Forte Bus De Vela";46.084939;11.070058
4805;"Segno Via Sonora Civ. 34";46.304725;11.07206
4806;"Denno Via Colle Verde";46.272809;11.048208
4809;"Aldeno-Maso Canova Sud";45.960076;11.092721
4810;"Chiesurone di Pilcante";45.787117;11.012143
4812;"Carpeneda-Acquedotto";45.916728;11.149958
4813;"Rovereto-Stazione Trenitalia";45.89182;11.034136
4814;"Serravalle Via G.Cantore 56";45.80669;11.017468
4817;"Carano Via Carano 79";46.290832;11.44906
4824;"Vestone-Loc. Capparola";45.714637;10.41293
4825;"Lavenone-Via Nazionale";45.724764;10.428774
4826;"Lavenone-Zona Industriale";45.731256;10.434312
4827;"Idro-Loc. Tre Capitelli";45.751515;10.479574
4828;"Anfo-S.P. Km. 50.7";45.788633;10.500408
4829;"Anfo-Locanda Loc. S.Antonio";45.799373;10.503631
4830;"Loc. San Giacomo'Pizzeria'";45.808932;10.509783
4831;"Ponte Caffaro-Via Caduti";45.81987;10.524535
4832;"Ponte Caffaro-Via Caduti 214";45.825015;10.53016
4834;"Vaneze-Via Del Lavachel";46.055447;11.072394
4835;"Loc. San Giacomo";45.813054;10.515905
4844;"Taio Via Roma. 59 E 62";46.317107;11.069215
4845;"Taio Via Roma. 122";46.315062;11.069839
4847;"S.Barbara";45.896161;10.940914
4850;"Imer Via Meatoli";46.148666;11.796557
4852;"Villini-Via Mendola 5";46.417827;11.195583
4853;"Gosaldo";46.221615;11.954571
4854;"Saresin";46.206658;11.938458
4856;"Castelletto 'Ponte Rinassico'";46.247843;11.062196
4857;"Centa Fraz. Valle";45.964834;11.232628
4858;"Centa Fraz. Conci";45.97435;11.244435
4859;"Canale-Via Delle Stonfe";46.048812;11.233387
4861;"Premione-Via Alla Closura";46.048034;10.871479
4863;"Preghena-Sp 68 Bivio";46.407458;11.011754
4865;"Croviana-Via Nazionale 174";46.341182;10.900305
4867;"Canè";46.119116;11.260806
4868;"Fiorè";46.12068;11.265439
4870;"Tres Via Nazionale 12";46.320661;11.093017
4871;"Romeno-Via S.Romedio";46.391671;11.117453
4874;"S.Martino di C.-Via Pezgaiard";46.25943;11.808832
4879;"Tezze-V. Masetto Vecchio";45.997899;11.668582
4880;"Mezzolombardo-Bivio Fai";46.223117;11.081667
4881;"Rovereto Via S.Giovanni Bosco";45.891524;11.041678
4882;"Campi Loc.Zumiani";45.91319;10.816147
4886;"Bordiana";46.387216;10.98198
4889;"Zencheri";45.881653;11.157535
